,text
1695,b'Expanding overtime protections will benefit millions of families. Add your voice to show support: http://t.co/1dEr387TvO #FixOvertime'
1696,b'Read these stories from working moms and see why we need to #FixOvertime: http://t.co/BqECRvoXrC'
1697,"b'""What makes America special is our capacity to change."" \xe2\x80\x94President Obama http://t.co/667n50AdOi'"
1698,b'Read about how expanding overtime protections would help millions of Americans\xe2\x80\x94and women in particular: http://t.co/KVAWyshSqN #FixOvertime'
1699,"b'A new report shows that wind energy is booming\xe2\x80\x94and now provides 73,000 jobs in the U.S. Read more: http://t.co/AmEOMN19SA #ActOnClimate'"
1700,b'RT @WhiteHouse: Listen to @POTUS and @NPRInskeep discuss how the #IranDeal prevents Iran from obtaining a nuclear weapon \xe2\x86\x92 http://t.co/Bo7R\xe2\x80\xa6'
1701,b'Check it out: President Obama answers tough questions on the #IranDeal in an interview with @micnews. http://t.co/Wo1LsBqatU'
1702,b'Renewable energy is good for the economy. #ActOnClimate http://t.co/ldkt4VIZ6O'
1703,"b""The President took readers' questions on the #IranDeal in an interview with @micnews. Check it out: http://t.co/S7O0BpQ9S0"""
1704,b'DYK: States that embraced #Obamacare and expanded Medicaid are seeing huge drops in uninsured rates. http://t.co/ZpEKFQRFhz'
1705,b'Show your support for this historic step in the fight to #ActOnClimate: http://t.co/qe1rSxCjZ3 http://t.co/TSqzetgmKp'
1706,"b'""The right to vote is one of the most fundamental rights of any democracy."" \xe2\x80\x94President Obama http://t.co/zNNdRuhxQU #VRA50'"
1707,"b'In the weekly address, the President commemorates the 50th Anniversary of the Voting Rights Act: http://t.co/zNNdRuz9fu #VRA50'"
1708,"b""ICYMI: Read President Obama's thoughts on the 50th anniversary of the Voting Rights Act. http://t.co/mIRART1a0O #VRA50"""
1709,b'Cleaner air is safer air. #ActOnClimate http://t.co/tC52FUN8kx'
1710,"b""The economy is still improving\xe2\x80\x94but there's more work to do. Read more about the latest jobs report: http://t.co/0Xn8GMXLbd"""
1711,"b'The economy added 215,000 jobs in July\xe2\x80\x94marking a record-breaking 65 consecutive months of private-sector job growth.'"
1712,"b'""You\'ve been a great gift to the country."" \xe2\x80\x94President Obama to Jon Stewart on @TheDailyShow #JonVoyage http://t.co/ku6QZx2nE1'"
1713,b'RT @OFA: Watch this video to find out why the Clean Power Plan matters in the fight to #ActOnClimate: http://t.co/klSUC5Wbtj'
1714,b'LIVE: President Obama is speaking about the 50th anniversary of the Voting Rights Act. http://t.co/Qu2IFiNFgK #VRA50'
1715,"b""Find out how you can support the Clean Power Plan. Read President Obama's message: http://t.co/kQLsS3m0P1 #ActOnClimate"""
1716,b'Stand with state leaders who are fighting to #ActOnClimate with the Clean Power Plan: http://t.co/g2JLglfGrS'
1717,b'From @Deese44: Read why the Clean Power Plan is vital to the fight against climate change: http://t.co/QPHdcuYzv2 #ActOnClimate'
1718,"b'""It is surely the pursuit of peace that is most needed in this world so full of strife."" \xe2\x80\x94President Obama #IranDeal'"
1719,"b'""As members of Congress reflect on their pending decision, I urge them to set aside political considerations.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'"
1720,"b'""As Americans, we should be proud of this achievement."" \xe2\x80\x94President Obama #IranDeal'"
1721,"b'""Now we have before us a solution that prevents Iran from obtaining a nuclear weapon without resorting to war."" \xe2\x80\x94President Obama #IranDeal'"
1722,"b'""President Kennedy warned Americans not to see conflict as inevitable. It is time to apply such wisdom.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'"
1723,"b'""I have repeatedly challenged anyone opposed to this deal to put forward a better, plausible alternative."" \xe2\x80\x94President Obama #IranDeal'"
1724,"b'""When we carefully examine the arguments against this deal, none of them stand up to scrutiny.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'"
1725,"b'""If Iran violates this deal, we will have ample opportunity to respond."" \xe2\x80\x94President Obama #IranDeal'"
1726,"b'""Worry less about being labeled weak. Worry more about getting it right.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'"
1727,"b'""How can we in good conscience justify war before we have tested a diplomatic agreement that achieves our objectives?"" \xe2\x80\x94President Obama'"
1728,b'\xe2\x80\x9cThe choice we face is ultimately between diplomacy or some sort of war.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'
1729,b'\xe2\x80\x9cWalk away from this agreement and you will get a better deal\xe2\x80\x94for Iran.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'
1730,b'\xe2\x80\x9cThose who say we can walk away from this deal and maintain sanctions are selling a fantasy.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'
1731,"b'""We will continue to have sanctions in place on Iran\'s support for terrorism and violation of human rights.""\xe2\x80\x94President Obama #IranDeal'"
1732,"b""\xe2\x80\x9cThere is no scenario where sanctions relief turns Iran into the region's dominate power.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal"""
1733,b'\xe2\x80\x9cAn argument against sanctions relief is effectively an argument against any diplomatic solution.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'
1734,"b'""Without this deal, the scenarios that critics warn about happening in 15 years could happen six months from now."" \xe2\x80\x94President Obama'"
1735,"b'""The bottom line is, if Iran cheats, we can catch them\xe2\x80\x94and we will."" \xe2\x80\x94President Obama #IranDeal'"
1736,b'\xe2\x80\x9cThis deal is not just the best choice among alternatives\xe2\x80\x94this is the strongest non-proliferation agreement ever.\xe2\x80\x9d \xe2\x80\x94President Obama'
1737,b'\xe2\x80\x9cIf Iran violates the agreement over the next decade all of the sanctions can snap back in to place.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'
1738,"b'""Iran has powerful incentives to keep its commitments."" \xe2\x80\x94President Obama #IranDeal'"
1739,"b'""This deal shuts off the type of covert program Iran has pursued in the past.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'"
1740,"b'""In July, we reached a comprehensive plan of action that meets our objectives."" \xe2\x80\x94President Obama #IranDeal'"
1741,"b'""What was once proclaimed as a historic mistake is now held up as a success."" \xe2\x80\x94President Obama #IranDeal'"
1742,"b""\xe2\x80\x9cThe progress of Iran's nuclear program was halted for the first time in a decade.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal"""
1743,"b'""It was diplomacy that ratcheted up the pressure on Iran."" \xe2\x80\x94President Obama #IranDeal'"
1744,"b'""Winning this global buy-in was not easy. I know. I was there."" \xe2\x80\x94President Obama #IranDeal'"
1745,"b'""What made our new approach more effective was our ability to draw upon new U.N. Security Council resolutions."" \xe2\x80\x94President Obama #IranDeal'"
1746,b'\xe2\x80\x9cIt was our very willingness to negotiate that helped America rally the world to our cause.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'
1747,"b'""I have also made clear my preference for a peaceful diplomatic resolution of the issue."" \xe2\x80\x94President Obama #IranDeal'"
1748,"b'""Even before taking office, I made clear that Iran would not be allowed to acquire a nuclear weapon on my watch."" \xe2\x80\x94President Obama #IranDeal'"
1749,"b'""The question then is not whether to prevent Iran from obtaining a nuclear weapon, but how."" \xe2\x80\x94President Obama #IranDeal'"
1750,"b'""Now more than ever, we need clear thinking in our foreign policy."" \xe2\x80\x94President Obama #IranDeal'"
1751,"b'\xe2\x80\x9cMore than a decade later, we still live with the consequences of the decision to invade Iraq.\xe2\x80\x9d \xe2\x80\x94President Obama #IranDeal'"
1752,b'LIVE: President Obama is speaking at @AmericanU about the importance of the #IranDeal. http://t.co/pdVL3s6FuY'
1753,b'Tune in at 11:20 a.m. ET to watch President Obama discuss the historic #IranDeal at @AmericanU: http://t.co/kIskcVxC0h'
1754,b'Help President Obama celebrate another great year\xe2\x80\x94wish him a happy birthday: http://t.co/CHVz44cTcH #44turns54 http://t.co/r8aa6ZgfRe'
1755,"b""The Clean Power Plan is the most important step we've ever taken to #ActOnClimate\xe2\x80\x94show your support: http://t.co/kMSTiiFyyn"""
1756,"b""WATCH: We only get one planet\xe2\x80\x94that's why it's so important to #ActOnClimate. http://t.co/1blXJGfptg"""
1757,"b""It's President Obama's birthday. Wish him a happy 54th: http://t.co/UN7hcB9IYX #44Turns54 http://t.co/x0U8OV7bro"""
1758,"b""RT @WhiteHouse: President Obama's #CleanPowerPlan will \xe2\x86\x93 carbon pollution from power plants by 32% by 2030 \xe2\x86\x92 http://t.co/knl0MOnPuy http://\xe2\x80\xa6"""
1759,"b""If you're committed to #ActOnClimate, support the Clean Power Plan\xe2\x80\x94add your name now: http://t.co/kWMuOwfi2N http://t.co/rAFdvL9DZm"""
1760,b'LIVE: President Obama is speaking about fighting climate change with the Clean Power Plan. http://t.co/7Oc50aI2Hh #ActOnClimate'
1761,b'Tune in at 2:15 p.m. ET to watch President Obama discuss the importance of the Clean Power Plan: http://t.co/7Oc50aI2Hh #ActOnClimate'
1762,"b""Celebrate President Obama's birthday by wishing him a happy 54th: http://t.co/pHqzMNujF7 #44Turns54 http://t.co/IqnRnAraM8"""
1763,"b""RT @WhiteHouse: BREAKING: On Monday, @POTUS will release his #CleanPowerPlan\xe2\x80\x94the biggest step we've ever taken to #ActOnClimate.\nhttps://t.\xe2\x80\xa6"""
1764,"b""Guess who has a birthday coming up? (Hint: It's #44.) http://t.co/3YdVzP2R5M http://t.co/GKsWzH4T0T"""
1765,"b'""This week ... Medicare and Medicaid turned 50 years old. And that\xe2\x80\x99s something worth celebrating."" \xe2\x80\x94President Obama http://t.co/SZ9Yn5PxjP'"
1766,"b'In the weekly address, President Obama discusses the impact of Medicare and Medicaid on the 50th anniversary: http://t.co/SZ9Yn5PxjP'"
1767,b'To: President Obama\nHappy 54th!\nFrom: You\n\nWish the Commander-in-Chief a happy birthday: http://t.co/uwpjBtuiQx http://t.co/WTs36BCjkE'
1768,"b""Tell the Organizer-in-Chief happy birthday\xe2\x80\x94sign @OFA's card: http://t.co/ZdPdn9EEnG #44Turns54"""
1769,"b'Across the country, @OFA volunteers are making a difference in the fight to #RaiseTheWage: http://t.co/ENbPyryj60'"
1770,"b""Sign @OFA's birthday card for President Obama: http://t.co/ZdPdn9EEnG #44Turns54 http://t.co/58CrYK8VU5"""
1771,b'RT @MedicareGov: For 50 years #Medicare #Medicaid have been changing American lives. Happy Birthday #Medicare! #KeepingUSHealthy http://t.c\xe2\x80\xa6'
1772,b'Help President Obama cap off a great year. Wish him a happy birthday: http://t.co/IgiBLr6ZzI #44Turns54 http://t.co/fCnSmJTUw1'
1773,"b'RT @BarbraStreisand: 97% of scientists agree, climate change is real and humans are a significant contributor. It\xe2\x80\x99s time to #ActOnClimate'"
1774,b'Solar energy is booming. #ActOnClimate http://t.co/sQ8YnZhOT0'
1775,b'RT @WhiteHouse: Climate change threatens every country on the planet.\nNo nation is immune.\nRT if you agree we need to #ActOnClimate. http:/\xe2\x80\xa6'
1776,"b""You don't have to be a policy expert to make a difference on issues like climate change: http://t.co/sFa47ryB64"""
1777,"b""ICYMI: Some of America's largest businesses are investing in clean energy to cut carbon pollution. http://t.co/RjulSvDQ2S #ActOnClimate"""
1778,"b'Study shows #Obamacare leads to fewer uninsured Americans, better health, and improved access to care: http://t.co/BHHop7ZRU6'"
1779,b'Read how @OFA is training the next generation of digital organizers: http://t.co/ztqzw1tVjg #OFAFellows http://t.co/BBKr9KzZnK'
1780,"b""Join the team that's spreading the truth on the most important issues: http://t.co/DA41tujpkV"""
1781,"b""It's the final week of #NationalIceCreamMonth\xe2\x80\x94better take advantage. http://t.co/WQk1T37XhU"""
1782,b'American businesses are pledging $140 billion to reduce carbon pollution and #ActOnClimate: http://t.co/f81RNHZVRq'
1783,"b'""We should reward drive, innovation, and fair play. That\xe2\x80\x99s what Wall Street reform does."" \xe2\x80\x94President Obama http://t.co/rGB5qX5ebE'"
1784,"b""In the weekly address, President Obama discusses the progress we've made because of Wall Street reform: http://t.co/rGB5qX5ebE"""
1785,"b""See what your state's minimum wage is with this state-by-state tracker: http://t.co/uXqZr47QeI #RaiseTheWage"""
1786,b'Some states are making real progress to #RaiseTheWage. Read more: http://t.co/6wtxa7AY8m'
1787,b'Have questions about the historic #IranDeal? Follow @TheIranDeal for information and updates. #FF'
1788,b'Investing in energy efficiency and renewable energy will help cut consumer electricity bills. Read more: http://t.co/tmFMYxCR7B'
1789,b'States across the country are taking action to #RaiseTheWage for hard-working residents: http://t.co/NAcMibPomz'
1790,b'Great news: Jobless claims just fell to the lowest level in four decades. http://t.co/sBG4AoHEvf'
1791,"b'Carbon pollution from power plants is being reduced, even as the economy grows. Read more: http://t.co/djv2Wdqa9i #ActOnClimate'"
1792,"b""The President's #ImmigrationAction will be good for the economy\xe2\x80\x94but opponents are standing in the way: http://t.co/jpWzOdt71b"""
1793,"b'Check out the President\'s final appearance on @TheDailyShow\xe2\x80\x94and his newest ""executive order"": http://t.co/E9BGlTyEaS http://t.co/ku6QZx2nE1'"
1794,"b""RT @WhiteHouse: The blue marble.\nIt's our home.\nAnd soon, @NASA's #DSCOVR will be able to take full snapshots of it every few hours. http:/\xe2\x80\xa6"""
1795,"b""Nearly 10,000 Americans turn 65 every day. Stand up for a society that's ready for a changing America: http://t.co/X64z08SrrV"""
1796,b'Opponents of common-sense immigration reform are standing in the way of progress: http://t.co/3Iw3AapS44'
1797,"b'""We still have more to do to make sure that people with disabilities are paid fairly for their labor."" \xe2\x80\x94President Obama #ADA25'"
1798,"b'""This is not just about American rights. It\'s about human rights."" \xe2\x80\x94President Obama #ADA25'"
1799,"b'""A few years ago I issued an executive order requiring the federal government to hire more Americans with disabilities."" \xe2\x80\x94President Obama'"
1800,"b'""Days like today are a celebration of our history. But they\'re also a chance to rededicate ourselves to the future."" \xe2\x80\x94President Obama #ADA25'"
1801,b'LIVE: The President is speaking about the 25th anniversary of the Americans with Disabilities Act. http://t.co/oVV8xbRY1B'
1802,b'Tune in at 5:00 p.m. ET to watch the President speak on the 25th anniversary of the Americans with Disabilities Act: http://t.co/Sqldv81SWc'
1803,"b'""We are not just Americans, but citizens of Earth."" \xe2\x80\x94@StationCDRKelly http://t.co/eOShEche3z http://t.co/nGPsTVC4Hh'"
1804,"b""Stand with the President's plan to make sure more people have access to a secure and dignified retirement: http://t.co/WtNBWEuylf"""
1805,"b'""This deal will make America and the world safer and more secure."" \xe2\x80\x94President Obama on the #IranDeal http://t.co/khCtEXhIhA'"
1806,"b'In the weekly address, President Obama explains the comprehensive #IranDeal: http://t.co/khCtEXhIhA'"
1807,b'Read how @OFA volunteers are pushing to #RaiseTheWage in their communities: http://t.co/poKSUQWdqF http://t.co/l3sk0J6875'
